ano-mes-dia horario,mp10 (ug/m3),mp25 (ug/m3)
2020-09-11,20.419921174793426,13.660525163720358
2020-09-12,28.67231427037428,16.861488187089435
2020-09-13,29.667163805851885,19.066392617870278
2020-09-14,31.480869497615906,21.262209499203433
2020-09-15,18.00412376594068,11.107821038218361
2020-09-16,28.95139874341018,18.538487953610286
2020-09-17,21.27915525323388,15.424776050839528
2020-09-18,28.258424987953454,21.34932918444167
2020-09-19,24.265631325445163,17.90896875442801
2020-09-20,12.201734481081713,8.505149609257172
2020-09-21,7.896891376610858,5.092586780822948
2020-09-22,12.965245948607706,8.709174287000767
2020-09-23,11.761423823726906,8.409502095193451
2020-09-24,7.808591888107974,4.835602469408819
2020-09-25,12.497157473647304,8.390331701689554
2020-09-26,14.815774495143975,8.924873453093214
2020-09-27,35.048313544932505,23.152645931413254
2020-09-28,17.760218226111583,14.104461887367187
2020-09-29,15.14377752666685,11.369493002041713
2020-09-30,16.142260042478263,10.803764588457804
2020-10-01,21.24557101304053,14.256605649706334
2020-10-02,22.36389370429719,14.58122413333247
2020-10-03,18.530995469906276,13.052662710989523
2020-10-04,14.177992486063397,7.950454516047509
2020-10-05,14.040535357970384,9.259695802440712
2020-10-06,15.099366321658932,10.0241687225711
2020-10-07,13.32412160463825,9.156362383520591
2020-10-08,27.68639913067987,21.097405616342385
2020-10-09,13.421161871353714,10.489390763077338
2020-10-10,11.344743237821257,8.59652762571584
2020-10-11,12.535392273332238,8.022982913273205
2020-10-12,8.570705608540214,4.73274183663857
2020-10-13,10.19788846568536,5.853389078370791
2020-10-14,14.041300702634649,8.999544220890836
2020-10-15,7.186847511796415,4.014618040393607
2020-10-16,8.983322660092483,4.528250936633544
2020-10-17,8.600827826575008,3.9474306657269094
2020-10-18,7.220137120534401,3.9996926352168325
2020-10-19,8.412024321923612,3.7888531671387904
2020-10-20,8.992033574489696,4.71691254256109
2020-10-21,10.026943975765956,4.8920069909523125
2020-10-22,8.55155712306604,3.8830693593053778
2020-10-23,7.688574951502356,3.400946805561567
2020-10-24,8.742616655580663,4.078502588676986
2020-10-25,8.88854999516443,5.388667841041317
2020-10-26,5.452465020343671,2.177027226703761
2020-10-27,7.936248275855826,3.838310696441463
2020-10-28,8.630113263741048,3.632376264098796
2020-10-29,10.996617266598548,5.874170556168049
2020-10-30,6.598335917957218,3.0013945036976626
2020-10-31,7.747681624465552,2.672341954486304
2020-11-01,5.9028153479843635,2.131307857640777
2020-11-02,9.179453312450999,3.8480031358269966
2020-11-03,6.881270900270991,2.2008089232114547
2020-11-04,6.239630394313505,3.3457386185974434
2020-11-05,5.948929036472986,2.4435135299553026
2020-11-06,5.278935703515376,2.5292822565678206
2020-11-07,7.18954593899924,3.486029394847561
2020-11-08,7.431652135900217,3.725667447408206
2020-11-09,6.015776009750098,2.9640245886124026
2020-11-10,6.789699090609003,3.8762171434393853
2020-11-11,8.092677947304264,5.566780875717718
2020-11-12,8.879962450470027,6.196756207776651
2020-11-13,6.429079912444861,4.3402987399614705
2020-11-14,7.582886377118555,5.395564406880013
2020-11-15,10.46044909429268,7.4117964344072895
2020-11-16,8.266365116562664,5.399584894999408
2020-11-17,6.423315554090017,4.14862771795194
2020-11-18,6.4687729279291135,3.216148600549551
2020-11-19,4.237367496818784,2.6434920739358336
2020-11-20,4.880549651897402,2.324166651900166
2020-11-21,3.9162093860660585,2.02388190789401
2020-11-22,5.046909454725437,2.838096868209478
2020-11-23,4.372295294260692,1.8741027754017119
2020-11-24,5.664669630353436,2.4264897331737925
2020-11-25,7.948737285889077,2.9618298274481103
2020-11-26,13.298110347490036,4.605463498867339
2020-11-27,9.008594642182095,5.40682175215995
2020-11-28,7.7505231756541475,3.4924931450868164
2020-11-29,8.308457462997856,4.046606898318466
2020-11-30,7.122747347036535,3.4723687164529187
2020-12-01,5.075843132310049,2.8480075331657724
2020-12-02,5.233460903100359,2.359425745103732
2020-12-03,4.6925183088611195,2.2038638680036415
2020-12-04,6.373288561277889,3.4591626855360467
2020-12-05,4.882832776628118,2.5463762463796664
2020-12-06,2.475673080840558,1.3947717619594784
2020-12-07,2.068182341863615,1.030683487846194
2020-12-08,5.0835736724967076,2.803284119118235
2020-12-09,7.425039513088109,5.09602702157244
2020-12-10,12.10653680700259,8.02324690985476
2020-12-11,7.042660979017069,3.2543650434775806
2020-12-12,7.330502433363036,3.8332528064614277
2020-12-13,8.2854104373378,5.8696095545615306
2020-12-14,9.387953184330353,2.881319243209428
2020-12-15,5.8503969701426275,2.7905858893994906
2020-12-16,7.546495635819869,3.8917952821353645
2020-12-17,7.673595010467215,4.340745603096828
2020-12-18,6.992303427732406,3.749394071546817
2020-12-19,5.790528037353226,3.033898554997643
2020-12-20,7.101782341029436,3.7502707197051217
2020-12-21,9.265477691997582,5.468966032430567
2020-12-22,4.436110490656315,2.3243147870589924
2020-12-23,5.632057609476762,2.398002847774632
2020-12-24,7.528934024092412,2.8985727616685772
2020-12-25,5.28984734394311,2.2006445772067296
2020-12-26,5.625871470807307,1.9598128356038456
2020-12-27,3.619813751397161,1.3679681119769622
2020-12-28,5.0200060957072585,2.2682374513795747
2020-12-29,5.652308115019133,2.8464530033780284
2020-12-30,5.9244177968686,2.4566089013218133
2020-12-31,3.4784040614548406,1.576691837631159
2021-01-01,4.396198345138069,2.6649210552052764
2021-01-02,3.3217900042325375,1.7069802050011778
2021-01-03,5.354081980323537,1.8880432363555846
2021-01-04,7.085789426178371,2.6430920614182494
2021-01-05,6.088318095896475,2.654947257641674
2021-01-06,7.426958513165112,3.3388213156204016
2021-01-07,7.46604925422494,3.520135966709725
2021-01-08,8.061374107464923,4.360597011202584
2021-01-09,4.910717021414957,2.2833510049458936
2021-01-10,5.350223062903229,2.6055761602461414
2021-01-11,5.693586015355656,2.604169664531871
2021-01-12,6.311534081898765,3.1714625438445028
2021-01-13,4.727062092025342,2.1130929728218213
2021-01-14,3.076329657156872,1.3561961273876817
2021-01-15,5.122614637230169,2.0754939227586475
2021-01-16,6.275875683448874,2.9852970022914533
2021-01-17,4.28448040220501,1.7328720766329881
2021-01-18,3.687165878772943,1.3715786641927965
2021-01-19,3.8999105522087523,1.746484893480596
2021-01-20,2.5871730244830378,1.1156136594910115
2021-01-21,3.754340772771573,1.3451428223565423
2021-01-22,3.4901060843120435,1.515816532620498
2021-01-23,4.443179798311581,2.3113560275770357
2021-01-24,6.337795488868302,3.478181671737042
2021-01-25,7.127134638204835,3.470013680675202
2021-01-26,8.172349447142466,4.0647014367887575
2021-01-27,8.270773820337622,4.024350603589769
2021-01-28,7.416075344600321,3.6402998785767497
2021-01-29,7.553990207480858,3.7211755518010667
2021-01-30,5.371196197602854,2.1722072142529365
2021-01-31,4.936100816226883,2.054869998896581
2021-02-01,6.5087106218806206,3.138420718058165
2021-02-02,5.266166882628235,2.3111209478443397
2021-02-03,6.981163810427879,3.4662028823823574
2021-02-04,6.371040928108177,2.9810579857009865
2021-02-05,6.79201451004169,3.1291565112826487
2021-02-06,9.974104693704641,3.95180167468266
2021-02-07,10.144838898613548,3.5913124786759028
2021-02-08,8.990687709836305,2.9180530882237266
2021-02-09,8.548726415034277,2.64390456428474
2021-02-10,8.97062667258708,2.5578088398616377
2021-02-11,6.777741135085894,2.3213450874327184
2021-02-12,6.607608375648746,2.792784655969186
2021-02-13,8.02755940480531,4.0380086627762015
2021-02-14,6.18757004755375,3.091021474497569
2021-02-15,6.707082860748043,3.379011219573636
2021-02-16,5.6372781810205055,2.9093216041828347
2021-02-17,7.775032930307962,4.372837544111517
2021-02-18,7.6495049066776755,3.715507630595241
2021-02-19,8.541308702852428,4.76960918764877
2021-02-20,6.3564752618101465,3.0849122192862044
